Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2
19910129	1.118	1.009	0.0	-1.8	0.00	0.11	2.4	1.00	118.3	0.0	3.0	77.4	0.000	0.336	0.781
19910130	0.986	0.927	0.0	-3.0	0.00	0.11	2.4	1.00	118.3	0.0	1.8	77.6	0.000	0.203	0.784
19910131	0.868	0.851	0.0	-2.4	0.00	0.11	2.4	1.00	118.3	0.0	0.7	77.8	0.000	0.082	0.786
19910201	0.785	0.781	0.0	-4.5	0.00	0.10	2.4	1.00	118.3	0.0	0.0	77.7	0.000	0.000	0.785
19910202	0.777	0.717	0.1	-6.9	0.00	0.08	2.5	1.00	118.3	0.0	0.0	77.0	0.000	0.000	0.777
19910203	0.770	0.669	0.0	-4.2	0.00	0.11	2.5	1.00	118.3	0.0	0.0	76.2	0.000	0.000	0.770
19910204	0.762	0.646	0.0	-7.8	0.00	0.07	2.5	1.00	118.3	0.0	0.0	75.4	0.000	0.000	0.762
19910205	0.754	0.626	0.0	-5.0	0.00	0.10	2.5	1.00	118.3	0.0	0.0	74.7	0.000	0.000	0.754
19910206	0.747	0.607	0.0	-5.8	0.00	0.10	2.5	1.00	118.3	0.0	0.0	73.9	0.000	0.000	0.747
19910207	0.739	0.589	0.0	-9.0	0.00	0.06	2.5	1.00	118.3	0.0	0.0	73.2	0.000	0.000	0.739
19910208	0.732	0.572	0.9	-7.3	0.00	0.08	3.4	1.00	118.3	0.0	0.0	72.5	0.000	0.000	0.732
19910209	0.725	0.554	0.0	-4.5	0.00	0.12	3.4	1.00	118.3	0.0	0.0	71.7	0.000	0.000	0.725
19910210	0.717	0.538	1.2	-4.6	0.00	0.12	4.6	1.00	118.3	0.0	0.0	71.0	0.000	0.000	0.717
19910211	0.710	0.522	0.9	-5.8	0.00	0.11	5.5	1.00	118.3	0.0	0.0	70.3	0.000	0.000	0.710
19910212	0.703	0.506	3.9	-5.4	0.00	0.12	9.4	1.00	118.3	0.0	0.0	69.6	0.000	0.000	0.703
19910213	0.696	0.491	1.0	-5.3	0.00	0.12	10.4	1.00	118.3	0.0	0.0	68.9	0.000	0.000	0.696
19910214	0.689	0.476	0.7	-7.2	0.00	0.10	11.1	1.00	118.3	0.0	0.0	68.2	0.000	0.000	0.689
19910215	0.682	0.462	0.2	-10.2	0.00	0.06	11.3	1.00	118.3	0.0	0.0	67.5	0.000	0.000	0.682
19910216	0.675	0.448	0.0	-12.9	0.00	0.02	11.3	1.00	118.3	0.0	0.0	66.9	0.000	0.000	0.675
19910217	0.669	0.435	0.8	-8.2	0.00	0.09	12.1	1.00	118.3	0.0	0.0	66.2	0.000	0.000	0.669
19910218	0.662	0.421	0.0	-7.6	0.00	0.11	12.1	1.00	118.3	0.0	0.0	65.5	0.000	0.000	0.662
19910219	0.655	0.409	1.0	-3.4	0.00	0.19	13.1	1.00	118.3	0.0	0.0	64.9	0.000	0.000	0.655
19910220	0.653	0.572	0.0	0.8	0.00	0.28	12.7	1.00	118.3	0.4	0.0	64.7	0.000	0.000	0.653
19910221	1.028	0.867	0.0	2.2	0.00	0.32	7.8	1.00	118.5	4.7	3.3	65.0	0.000	0.371	0.657
19910222	1.280	0.830	0.0	1.8	0.00	0.33	3.9	1.00	118.6	3.9	5.6	65.3	0.000	0.620	0.660
19910223	2.489	0.971	10.1	2.1	0.00	0.35	0.0	0.00	118.9	13.7	16.4	65.7	0.000	1.825	0.663
19910224	2.210	1.300	0.0	5.4	0.44	0.44	0.0	0.00	118.4	0.0	13.9	66.0	0.000	1.543	0.667
19910225	1.959	1.238	0.0	3.6	0.41	0.41	0.0	0.00	118.0	0.0	11.6	66.3	0.000	1.289	0.670
19910226	1.733	1.126	0.0	-1.3	0.30	0.30	0.0	0.00	117.7	0.0	9.5	66.7	0.000	1.060	0.673
19910227	1.530	1.023	0.0	-2.2	0.28	0.29	0.0	0.00	117.4	0.0	7.7	67.0	0.000	0.854	0.677
19910228	1.348	0.929	3.6	-3.0	0.27	0.27	3.6	1.00	117.2	0.0	6.0	67.3	0.000	0.668	0.680
19910301	1.185	0.843	0.0	-1.4	0.00	0.32	3.6	1.00	117.2	0.0	4.5	67.6	0.000	0.502	0.683
19910302	1.038	0.793	0.5	-0.8	0.00	0.35	4.1	1.00	117.2	0.0	3.2	67.9	0.000	0.351	0.686
19910303	0.906	0.893	3.5	-0.5	0.00	0.37	7.6	1.00	117.2	0.0	1.9	68.3	0.000	0.216	0.689
19910304	0.787	1.052	0.2	0.0	0.00	0.39	7.8	1.00	117.2	0.0	0.9	68.6	0.000	0.095	0.693
19910305	0.694	0.996	0.0	-4.3	0.00	0.26	7.8	1.00	117.2	0.0	0.0	68.7	0.000	0.000	0.694
19910306	0.687	0.907	0.0	-1.4	0.00	0.36	7.8	1.00	117.2	0.0	0.0	68.0	0.000	0.000	0.687
19910307	0.810	0.825	0.0	1.4	0.00	0.47	5.5	1.00	117.3	2.2	1.1	68.3	0.000	0.119	0.690
19910308	0.827	0.749	0.0	0.6	0.00	0.45	4.2	1.00	117.3	1.3	1.2	68.6	0.000	0.134	0.693
19910309	0.717	0.680	0.0	0.0	0.00	0.44	4.2	1.00	117.3	0.0	0.2	69.0	0.000	0.020	0.696
19910310	0.790	0.632	0.7	0.5	0.00	0.46	3.1	1.00	117.4	1.7	0.8	69.3	0.000	0.090	0.700
19910311	1.017	0.609	0.4	3.0	0.00	0.57	0.0	0.00	117.6	3.3	2.8	69.6	0.000	0.315	0.703
19910312	0.889	0.574	0.0	3.7	0.60	0.61	0.0	0.00	117.0	0.0	1.7	69.8	0.000	0.183	0.706
19910313	0.773	0.777	11.9	0.0	0.45	0.47	11.9	1.00	116.5	0.0	0.6	70.1	0.000	0.065	0.708
19910314	1.526	1.274	4.3	2.7	0.00	0.59	7.2	1.00	117.0	8.6	7.3	70.4	0.000	0.815	0.711
19910315	1.348	1.400	0.0	0.0	0.00	0.48	7.2	1.00	117.0	0.0	5.7	70.7	0.000	0.633	0.714
19910316	1.187	1.304	0.0	-2.0	0.00	0.39	7.2	1.00	117.0	0.0	4.2	71.0	0.000	0.470	0.717
19910317	1.231	1.192	0.0	1.0	0.00	0.56	5.2	1.00	117.1	1.9	4.6	71.3	0.000	0.511	0.720
19910318	1.729	1.123	1.6	2.5	0.00	0.67	0.0	0.00	117.4	6.5	9.1	71.6	0.000	1.006	0.723
19910319	1.924	1.175	4.1	3.6	0.75	0.77	0.0	0.00	116.8	3.9	10.8	71.8	0.000	1.199	0.726
19910320	1.821	1.270	1.2	5.3	0.88	0.91	0.0	0.00	116.0	1.1	9.8	72.1	0.000	1.092	0.728
19910321	2.205	1.361	6.3	3.6	0.81	0.84	0.0	0.00	115.6	5.9	13.3	72.4	0.000	1.474	0.731
19910322	2.136	1.539	1.9	3.1	0.81	0.84	0.0	0.00	114.9	1.8	12.6	72.6	0.000	1.403	0.734
19910323	2.073	1.556	1.9	0.8	0.69	0.72	0.0	0.00	114.4	1.7	12.0	72.9	0.000	1.337	0.736
19910324	1.842	1.509	0.7	-1.4	0.55	0.58	0.7	1.00	113.8	0.0	9.9	73.2	0.000	1.103	0.739
19910325	1.697	1.404	0.0	2.6	0.00	0.90	0.0	0.00	113.9	0.6	8.6	73.4	0.000	0.956	0.742
19910326	1.522	1.312	0.2	5.1	1.07	1.13	0.0	0.00	112.8	0.2	7.0	73.7	0.000	0.778	0.744
19910327	1.347	1.212	0.0	4.4	1.04	1.10	0.0	0.00	111.8	0.0	5.4	73.9	0.000	0.600	0.747
19910328	1.190	1.111	0.0	3.6	0.99	1.06	0.0	0.00	110.8	0.0	4.0	74.2	0.000	0.440	0.749
19910329	1.048	1.017	0.0	4.6	1.09	1.18	0.0	0.00	109.7	0.0	2.7	74.4	0.000	0.296	0.752
19910330	1.038	0.957	1.4	3.1	0.98	1.07	0.0	0.00	109.0	1.2	2.6	74.7	0.000	0.284	0.754
19910331	0.945	0.934	0.4	2.5	0.94	1.04	0.0	0.00	108.1	0.3	1.7	74.9	0.000	0.188	0.757
19910401	0.894	0.891	0.8	6.8	1.34	1.49	0.0	0.00	106.9	0.6	1.2	75.2	0.000	0.134	0.759
19910402	0.783	0.846	0.0	8.0	1.47	1.65	0.0	0.00	105.4	0.0	0.2	75.4	0.000	0.021	0.762
19910403	0.756	0.777	0.0	9.3	1.60	1.82	0.0	0.00	103.8	0.0	0.0	74.8	0.000	0.000	0.756
19910404	0.753	0.722	0.6	6.7	1.37	1.58	0.0	0.00	102.6	0.4	0.0	74.5	0.000	0.000	0.753
19910405	0.746	0.681	0.1	7.1	1.42	1.66	0.0	0.00	101.2	0.1	0.0	73.8	0.000	0.000	0.746
19910406	0.740	0.638	0.2	7.2	1.43	1.70	0.0	0.00	99.9	0.1	0.0	73.3	0.000	0.000	0.740
19910407	0.733	0.611	0.0	6.7	1.39	1.67	0.0	0.00	98.5	0.0	0.0	72.5	0.000	0.000	0.733
19910408	0.832	0.628	2.9	5.6	1.29	1.56	0.0	0.00	98.1	2.0	0.9	72.8	0.000	0.096	0.735
19910409	0.737	0.664	0.0	5.1	1.25	1.52	0.0	0.00	96.9	0.0	0.0	72.9	0.000	0.000	0.737
19910410	0.729	0.624	0.0	6.5	1.39	1.73	0.0	0.00	95.5	0.0	0.0	72.2	0.000	0.000	0.729
19910411	0.722	0.591	0.0	10.4	1.81	2.27	0.0	0.00	93.7	0.0	0.0	71.5	0.000	0.000	0.722
19910412	0.715	0.572	0.0	9.3	1.68	2.16	0.0	0.00	92.0	0.0	0.0	70.8	0.000	0.000	0.715
19910413	0.708	0.555	0.0	10.1	1.76	2.30	0.0	0.00	90.2	0.0	0.0	70.0	0.000	0.000	0.708
19910414	0.700	0.538	0.0	6.5	1.37	1.82	0.0	0.00	88.9	0.0	0.0	69.3	0.000	0.000	0.700
19910415	0.693	0.522	0.0	7.7	1.49	2.01	0.0	0.00	87.4	0.0	0.0	68.6	0.000	0.000	0.693
19910416	0.934	0.578	6.2	4.2	1.12	1.51	0.0	0.00	89.1	3.4	2.1	69.0	0.000	0.238	0.696
19910417	0.814	0.682	1.5	-1.2	0.51	0.69	1.5	1.00	88.5	0.0	1.0	69.3	0.000	0.114	0.700
19910418	0.705	0.639	0.1	-2.6	0.00	0.45	1.6	1.00	88.5	0.0	0.0	69.6	0.000	0.003	0.703
19910419	0.696	0.579	0.0	-1.3	0.00	0.64	1.6	1.00	88.5	0.0	0.0	68.9	0.000	0.000	0.696
19910420	0.689	0.535	0.1	-1.2	0.00	0.64	1.7	1.00	88.5	0.0	0.0	68.2	0.000	0.000	0.689
19910421	0.683	0.521	0.0	0.2	0.00	0.87	1.4	1.00	88.7	0.1	0.0	67.7	0.000	0.000	0.683
19910422	0.684	0.518	0.0	2.1	0.00	1.19	0.0	0.00	89.3	0.8	0.0	67.8	0.000	0.000	0.684
19910423	0.678	0.504	0.0	4.2	1.17	1.57	0.0	0.00	88.1	0.0	0.0	67.1	0.000	0.000	0.678
19910424	0.671	0.489	0.0	5.8	1.38	1.88	0.0	0.00	86.8	0.0	0.0	66.4	0.000	0.000	0.671
19910425	0.664	0.474	0.0	4.4	1.16	1.61	0.0	0.00	85.6	0.0	0.0	65.7	0.000	0.000	0.664
19910426	0.801	0.504	4.5	2.2	0.84	1.16	0.0	0.00	86.9	2.3	1.2	66.1	0.000	0.134	0.667
19910427	0.691	0.561	0.0	5.5	1.32	1.82	0.0	0.00	85.6	0.0	0.2	66.4	0.000	0.020	0.671
19910428	0.666	0.520	0.0	6.5	1.45	2.03	0.0	0.00	84.2	0.0	0.0	65.9	0.000	0.000	0.666
19910429	0.659	0.481	0.0	5.1	1.21	1.73	0.0	0.00	83.0	0.0	0.0	65.3	0.000	0.000	0.659
19910430	0.654	0.464	0.2	4.5	1.10	1.58	0.0	0.00	82.0	0.1	0.0	64.7	0.000	0.000	0.654
19910501	0.927	0.528	7.6	4.5	1.10	1.57	0.0	0.00	84.8	3.7	2.4	65.0	0.000	0.270	0.657
19910502	0.924	0.670	2.4	5.0	1.19	1.67	0.0	0.00	84.8	1.2	2.4	65.4	0.000	0.264	0.660
19910503	0.881	0.698	1.6	6.5	1.42	2.00	0.0	0.00	84.2	0.8	2.0	65.7	0.000	0.217	0.664
19910504	0.763	0.672	0.0	5.8	1.28	1.82	0.0	0.00	82.9	0.0	0.9	66.1	0.000	0.096	0.667
19910505	0.669	0.612	0.0	6.9	1.43	2.07	0.0	0.00	81.4	0.0	0.0	66.2	0.000	0.000	0.669
19910506	0.662	0.552	0.0	5.9	1.23	1.81	0.0	0.00	80.2	0.0	0.0	65.6	0.000	0.000	0.662
19910507	0.656	0.506	0.0	6.4	1.28	1.91	0.0	0.00	78.9	0.0	0.0	64.9	0.000	0.000	0.656
19910508	0.649	0.483	0.0	8.4	1.59	2.41	0.0	0.00	77.4	0.0	0.0	64.3	0.000	0.000	0.649
19910509	0.643	0.468	0.0	7.6	1.41	2.19	0.0	0.00	75.9	0.0	0.0	63.6	0.000	0.000	0.643
19910510	0.636	0.454	0.0	11.1	1.97	3.11	0.0	0.00	74.0	0.0	0.0	63.0	0.000	0.000	0.636
19910511	0.630	0.440	0.0	12.1	2.09	3.38	0.0	0.00	71.9	0.0	0.0	62.4	0.000	0.000	0.630
19910512	0.624	0.427	0.0	11.8	1.98	3.30	0.0	0.00	69.9	0.0	0.0	61.7	0.000	0.000	0.624
19910513	0.618	0.415	0.3	11.3	1.84	3.15	0.0	0.00	68.3	0.1	0.0	61.2	0.000	0.000	0.618
19910514	0.773	0.450	7.3	7.8	1.25	2.12	0.0	0.00	71.8	2.5	1.4	61.6	0.000	0.151	0.622
19910515	0.975	0.578	8.2	5.4	0.85	1.38	0.0	0.00	76.0	3.1	3.1	62.0	0.000	0.349	0.626
19910516	1.059	0.704	5.2	5.0	0.78	1.21	0.0	0.00	78.3	2.2	3.9	62.4	0.000	0.430	0.630
19910517	0.920	0.737	0.0	5.3	0.84	1.29	0.0	0.00	77.5	0.0	2.6	62.7	0.000	0.287	0.634
19910518	0.795	0.676	0.0	7.0	1.16	1.80	0.0	0.00	76.3	0.0	1.4	63.1	0.000	0.158	0.637
19910519	0.691	0.611	0.2	9.7	1.67	2.63	0.0	0.00	74.7	0.1	0.5	63.4	0.000	0.050	0.641
19910520	0.640	0.554	0.2	12.2	2.13	3.42	0.0	0.00	72.7	0.1	0.0	63.3	0.000	0.000	0.640
19910521	0.634	0.504	0.2	12.5	2.14	3.52	0.0	0.00	70.7	0.1	0.0	62.8	0.000	0.000	0.634
19910522	0.629	0.469	0.4	10.3	1.66	2.82	0.0	0.00	69.3	0.1	0.0	62.3	0.000	0.000	0.629
19910523	0.623	0.455	0.1	8.1	1.21	2.10	0.0	0.00	68.2	0.0	0.0	61.7	0.000	0.000	0.623
19910524	0.617	0.442	0.0	8.1	1.19	2.09	0.0	0.00	67.0	0.0	0.0	61.1	0.000	0.000	0.617
19910525	0.656	0.445	4.2	7.7	1.11	1.94	0.0	0.00	68.7	1.4	0.3	61.5	0.000	0.035	0.621
19910526	0.622	0.460	1.3	8.3	1.23	2.13	0.0	0.00	68.4	0.4	0.0	61.6	0.000	0.000	0.622
19910527	0.616	0.445	0.0	10.3	1.60	2.80	0.0	0.00	66.8	0.0	0.0	61.0	0.000	0.000	0.616
19910528	0.610	0.431	0.0	13.2	2.11	3.80	0.0	0.00	64.7	0.0	0.0	60.3	0.000	0.000	0.610
19910529	0.603	0.418	0.0	15.3	2.45	4.54	0.0	0.00	62.2	0.0	0.0	59.7	0.000	0.000	0.603
19910530	0.597	0.405	0.0	14.7	2.25	4.34	0.0	0.00	60.0	0.0	0.0	59.1	0.000	0.000	0.597
19910531	0.591	0.393	0.0	12.3	1.75	3.49	0.0	0.00	58.2	0.0	0.0	58.6	0.000	0.000	0.591
19910601	0.586	0.381	0.0	8.0	0.94	1.95	0.0	0.00	57.3	0.0	0.0	58.0	0.000	0.000	0.586
19910602	0.580	0.370	0.0	8.7	1.04	2.18	0.0	0.00	56.2	0.0	0.0	57.4	0.000	0.000	0.580
19910603	0.578	0.362	1.9	9.2	1.12	2.35	0.0	0.00	56.6	0.4	0.0	57.2	0.000	0.000	0.578
19910604	1.061	0.449	20.4	6.7	0.75	1.41	0.0	0.00	70.5	5.8	4.3	57.7	0.000	0.479	0.582
19910605	1.016	0.612	2.8	10.2	1.60	2.70	0.0	0.00	70.7	1.0	3.9	58.1	0.000	0.429	0.587
19910606	0.877	0.604	0.0	10.8	1.72	2.91	0.0	0.00	69.0	0.0	2.6	58.5	0.000	0.286	0.591
19910607	0.860	0.562	3.2	11.4	1.83	3.13	0.0	0.00	69.3	1.1	2.4	58.9	0.000	0.265	0.595
19910608	1.176	0.607	11.9	9.0	1.34	2.20	0.0	0.00	75.4	4.4	5.2	59.3	0.000	0.577	0.599
19910609	1.090	0.693	1.7	9.9	1.60	2.53	0.0	0.00	74.9	0.7	4.4	59.7	0.000	0.487	0.603
19910610	1.495	0.749	12.9	11.8	2.13	3.26	0.0	0.00	80.1	5.5	8.0	60.1	0.000	0.889	0.607
19910611	1.355	0.850	1.0	12.2	2.28	3.41	0.0	0.00	78.4	0.4	6.7	60.5	0.000	0.744	0.611
19910612	1.572	0.864	8.6	13.2	2.56	3.80	0.0	0.00	80.6	3.9	8.6	60.8	0.000	0.957	0.615
19910613	1.592	0.931	4.6	12.0	2.26	3.31	0.0	0.00	80.8	2.1	8.8	61.2	0.000	0.974	0.618
19910614	1.399	0.922	0.0	12.7	2.41	3.58	0.0	0.00	78.4	0.0	7.0	61.6	0.000	0.777	0.622
19910615	1.294	0.855	1.6	11.5	2.02	3.08	0.0	0.00	77.3	0.7	6.0	62.0	0.000	0.668	0.626
19910616	1.292	0.819	3.8	13.2	2.46	3.77	0.0	0.00	77.0	1.6	6.0	62.4	0.000	0.662	0.630
19910617	1.191	0.802	1.5	13.0	2.35	3.64	0.0	0.00	75.5	0.6	5.0	62.7	0.000	0.558	0.634
19910618	1.949	0.890	20.0	10.3	1.67	2.47	0.0	0.00	84.7	9.1	11.8	63.1	0.000	1.312	0.637
19910619	1.727	1.076	0.1	12.1	2.24	3.16	0.0	0.00	82.6	0.0	9.8	63.4	0.000	1.086	0.641
19910620	1.522	1.015	0.0	13.5	2.54	3.69	0.0	0.00	80.0	0.0	7.9	63.8	0.000	0.877	0.644
19910621	1.342	0.924	0.1	12.7	2.21	3.31	0.0	0.00	77.9	0.0	6.2	64.1	0.000	0.694	0.648
19910622	1.535	0.897	8.1	12.6	2.15	3.22	0.0	0.00	80.2	3.6	8.0	64.5	0.000	0.884	0.651
19910623	1.382	0.924	0.7	15.1	2.80	4.18	0.0	0.00	77.8	0.3	6.5	64.8	0.000	0.727	0.655
19910624	1.306	0.877	2.2	13.9	2.38	3.64	0.0	0.00	76.7	0.9	5.8	65.2	0.000	0.647	0.658
19910625	1.144	0.826	0.0	15.2	2.63	4.11	0.0	0.00	74.1	0.0	4.3	65.5	0.000	0.483	0.662
19910626	1.374	0.811	9.2	12.2	1.83	2.86	0.0	0.00	77.7	3.7	6.4	65.9	0.000	0.709	0.665
19910627	1.532	0.893	7.4	13.8	2.29	3.45	0.0	0.00	79.6	3.3	7.8	66.2	0.000	0.863	0.669
19910628	2.009	1.019	13.8	11.7	1.78	2.57	0.0	0.00	85.0	6.6	12.0	66.5	0.000	1.337	0.672
19910629	1.824	1.136	0.9	12.8	2.10	2.96	0.0	0.00	83.3	0.5	10.3	66.8	0.000	1.149	0.675
19910630	1.719	1.091	2.2	13.4	2.20	3.14	0.0	0.00	82.3	1.1	9.4	67.2	0.000	1.041	0.678
19910701	1.537	1.031	0.4	13.5	2.15	3.13	0.0	0.00	80.3	0.2	7.7	67.5	0.000	0.855	0.682
19910702	1.355	0.950	0.0	17.9	3.21	4.80	0.0	0.00	77.1	0.0	6.0	67.8	0.000	0.670	0.685
19910703	1.191	0.868	0.0	19.3	3.40	5.28	0.0	0.00	73.7	0.0	4.5	68.1	0.000	0.503	0.688
19910704	1.044	0.791	0.0	21.0	3.61	5.88	0.0	0.00	70.1	0.0	3.2	68.4	0.000	0.353	0.691
19910705	0.912	0.721	0.0	22.1	3.65	6.24	0.0	0.00	66.4	0.0	2.0	68.7	0.000	0.217	0.694
19910706	0.793	0.657	0.0	23.3	3.68	6.64	0.0	0.00	62.8	0.0	0.9	69.0	0.000	0.096	0.697
19910707	0.699	0.603	0.0	23.7	3.52	6.73	0.0	0.00	59.2	0.0	0.0	69.2	0.000	0.000	0.699
19910708	0.692	0.568	0.0	22.4	3.05	6.18	0.0	0.00	56.2	0.0	0.0	68.5	0.000	0.000	0.692
19910709	0.685	0.550	0.1	21.2	2.65	5.66	0.0	0.00	53.6	0.0	0.0	67.8	0.000	0.000	0.685
19910710	0.686	0.538	3.9	17.2	1.88	4.10	0.0	0.00	54.8	0.8	0.0	68.0	0.000	0.000	0.686
19910711	0.680	0.530	0.0	16.5	1.73	3.79	0.0	0.00	53.1	0.0	0.0	67.3	0.000	0.000	0.680
19910712	0.673	0.515	0.0	17.8	1.87	4.22	0.0	0.00	51.2	0.0	0.0	66.6	0.000	0.000	0.673
19910713	0.669	0.501	1.4	16.8	1.64	3.80	0.0	0.00	50.7	0.3	0.0	66.2	0.000	0.000	0.669
19910714	0.667	0.491	2.6	15.8	1.46	3.38	0.0	0.00	51.4	0.5	0.0	66.0	0.000	0.000	0.667
19910715	0.662	0.483	1.2	16.6	1.57	3.62	0.0	0.00	50.8	0.2	0.0	65.6	0.000	0.000	0.662
19910716	1.262	0.548	26.9	16.0	1.70	3.35	0.0	0.00	69.0	7.0	5.4	65.9	0.000	0.596	0.666
19910717	1.377	0.696	7.7	15.8	1.95	3.27	0.0	0.00	72.1	2.7	6.4	66.2	0.000	0.708	0.669
19910718	1.366	0.733	4.2	16.8	2.22	3.63	0.0	0.00	72.5	1.6	6.2	66.6	0.000	0.693	0.672
19910719	1.501	0.745	7.8	15.3	1.92	3.08	0.0	0.00	75.4	3.0	7.4	66.9	0.000	0.826	0.676
19910720	1.513	0.773	4.7	15.8	2.08	3.25	0.0	0.00	76.1	1.9	7.5	67.2	0.000	0.834	0.679
19910721	1.485	0.773	3.7	16.0	2.13	3.31	0.0	0.00	76.1	1.5	7.2	67.5	0.000	0.803	0.682
19910722	1.316	0.744	0.2	15.5	1.99	3.13	0.0	0.00	74.3	0.1	5.7	67.8	0.000	0.630	0.685
19910723	1.156	0.682	0.0	16.9	2.23	3.60	0.0	0.00	72.0	0.0	4.2	68.1	0.000	0.467	0.688
19910724	1.012	0.618	0.0	17.3	2.24	3.73	0.0	0.00	69.8	0.0	2.9	68.5	0.000	0.321	0.691
19910725	0.883	0.563	0.0	16.4	1.98	3.41	0.0	0.00	67.8	0.0	1.7	68.8	0.000	0.189	0.695
19910726	0.767	0.527	0.0	16.5	1.94	3.43	0.0	0.00	65.9	0.0	0.6	69.1	0.000	0.070	0.698
19910727	0.697	0.509	0.0	18.1	2.17	3.95	0.0	0.00	63.7	0.0	0.0	69.0	0.000	0.000	0.697
19910728	0.690	0.493	0.0	17.9	2.05	3.87	0.0	0.00	61.6	0.0	0.0	68.3	0.000	0.000	0.690
19910729	0.683	0.479	0.0	18.9	2.15	4.18	0.0	0.00	59.5	0.0	0.0	67.6	0.000	0.000	0.683
19910730	0.676	0.464	0.0	20.1	2.25	4.54	0.0	0.00	57.2	0.0	0.0	66.9	0.000	0.000	0.676
19910731	0.669	0.450	0.0	19.7	2.09	4.39	0.0	0.00	55.1	0.0	0.0	66.3	0.000	0.000	0.669
19910801	0.663	0.437	0.2	19.8	2.02	4.40	0.0	0.00	53.3	0.0	0.0	65.7	0.000	0.000	0.663
19910802	0.661	0.426	2.3	19.7	1.96	4.34	0.0	0.00	53.2	0.5	0.0	65.5	0.000	0.000	0.661
19910803	0.655	0.417	0.0	21.0	2.09	4.72	0.0	0.00	51.1	0.0	0.0	64.8	0.000	0.000	0.655
19910804	0.648	0.405	0.0	21.5	2.06	4.85	0.0	0.00	49.0	0.0	0.0	64.2	0.000	0.000	0.648
19910805	0.642	0.393	0.0	19.4	1.71	4.18	0.0	0.00	47.3	0.0	0.0	63.5	0.000	0.000	0.642
19910806	0.639	0.383	2.3	17.8	1.48	3.67	0.0	0.00	47.8	0.4	0.0	63.2	0.000	0.000	0.639
19910807	0.633	0.375	0.1	18.2	1.50	3.77	0.0	0.00	46.3	0.0	0.0	62.6	0.000	0.000	0.633
19910808	0.633	0.367	4.1	17.6	1.43	3.57	0.0	0.00	48.4	0.6	0.0	62.6	0.000	0.000	0.633
19910809	0.633	0.364	4.1	17.4	1.46	3.49	0.0	0.00	50.3	0.7	0.0	62.7	0.000	0.000	0.633
19910810	0.664	0.364	6.6	15.7	1.31	2.98	0.0	0.00	54.3	1.3	0.2	63.1	0.000	0.027	0.637
19910811	0.639	0.366	2.9	16.1	1.42	3.08	0.0	0.00	55.2	0.6	0.0	63.3	0.000	0.000	0.639
19910812	0.643	0.365	4.5	14.5	1.24	2.60	0.0	0.00	57.5	1.0	0.0	63.6	0.000	0.000	0.643
19910813	0.636	0.362	0.0	14.2	1.20	2.51	0.0	0.00	56.3	0.0	0.0	63.0	0.000	0.000	0.636
19910814	0.631	0.352	0.6	14.5	1.21	2.58	0.0	0.00	55.5	0.1	0.0	62.5	0.000	0.000	0.631
19910815	0.625	0.343	0.0	15.9	1.37	2.95	0.0	0.00	54.1	0.0	0.0	61.9	0.000	0.000	0.625
19910816	0.634	0.336	4.9	15.5	1.32	2.83	0.0	0.00	56.7	1.1	0.1	62.3	0.000	0.006	0.629
19910817	0.624	0.334	0.4	16.9	1.51	3.20	0.0	0.00	55.5	0.1	0.0	61.8	0.000	0.000	0.624
19910818	0.648	0.330	5.3	15.2	1.31	2.74	0.0	0.00	58.2	1.2	0.2	62.1	0.000	0.020	0.628
19910819	0.655	0.333	4.3	16.0	1.47	2.94	0.0	0.00	60.0	1.1	0.2	62.5	0.000	0.024	0.631
19910820	0.631	0.333	1.5	16.2	1.51	2.98	0.0	0.00	59.6	0.4	0.0	62.5	0.000	0.000	0.631
19910821	0.625	0.326	0.0	16.4	1.50	3.02	0.0	0.00	58.1	0.0	0.0	61.8	0.000	0.000	0.625
19910822	0.618	0.317	0.0	17.1	1.54	3.18	0.0	0.00	56.6	0.0	0.0	61.2	0.000	0.000	0.618
19910823	0.612	0.307	0.0	18.8	1.69	3.58	0.0	0.00	54.9	0.0	0.0	60.6	0.000	0.000	0.612
19910824	0.941	0.327	16.5	17.5	1.65	3.24	0.0	0.00	65.5	4.3	2.9	61.0	0.000	0.325	0.616
19910825	1.258	0.403	13.2	14.1	1.41	2.42	0.0	0.00	72.8	4.5	5.7	61.4	0.000	0.638	0.620
19910826	1.098	0.443	0.0	15.6	1.67	2.76	0.0	0.00	71.2	0.0	4.3	61.8	0.000	0.474	0.624
19910827	1.167	0.420	5.8	15.5	1.65	2.72	0.0	0.00	73.2	2.1	4.9	62.1	0.000	0.540	0.628
19910828	1.017	0.407	0.0	13.5	1.38	2.26	0.0	0.00	71.8	0.0	3.5	62.5	0.000	0.386	0.631
19910829	0.882	0.371	0.0	13.3	1.32	2.21	0.0	0.00	70.5	0.0	2.2	62.9	0.000	0.247	0.635
19910830	0.761	0.350	0.0	15.4	1.55	2.64	0.0	0.00	68.9	0.0	1.1	63.2	0.000	0.122	0.639
19910831	0.652	0.339	0.0	16.0	1.58	2.75	0.0	0.00	67.4	0.0	0.1	63.6	0.000	0.010	0.642
19910901	0.637	0.329	0.0	18.7	1.84	3.28	0.0	0.00	65.5	0.0	0.0	63.0	0.000	0.000	0.637
19910902	0.630	0.319	0.0	17.1	1.59	2.92	0.0	0.00	63.9	0.0	0.0	62.4	0.000	0.000	0.630
